,path,label_int
1026,../Dataset/Data\lion-resize-224\lion-resize-224\00000229_224resized.png,3
1027,../Dataset/Data\lion-resize-224\lion-resize-224\00000361_224resized.png,3
1028,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000085_224resized.png,2
1029,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000188_224resized.png,2
1030,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000426_224resized.png,2
1031,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000180_224resized.png,5
1032,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000102_224resized.png,2
1033,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000259_224resized.png,2
1034,../Dataset/Data\fox-resize-224\fox-resize-224\00000018_224resized.png,1
1035,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000325_224resized.png,2
1036,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000274_224resized.png,0
1037,../Dataset/Data\lion-resize-224\lion-resize-224\00000291_224resized.png,3
1038,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000044_224resized.png,5
1039,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000061_224resized.png,4
1040,../Dataset/Data\lion-resize-224\lion-resize-224\00000151_224resized.png,3
1041,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000248_224resized.png,4
1042,../Dataset/Data\lion-resize-224\lion-resize-224\00000042_224resized.png,3
1043,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000065_224resized.png,0
1044,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000226_224resized.png,5
1045,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000316_224resized.png,0
1046,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000125_224resized.png,0
1047,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000006_224resized.png,5
1048,../Dataset/Data\fox-resize-224\fox-resize-224\00000186_224resized.png,1
1049,../Dataset/Data\lion-resize-224\lion-resize-224\00000324_224resized.png,3
1050,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000109_224resized.png,2
1051,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000473_224resized.png,0
1052,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000488_224resized.png,4
1053,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000155_224resized.png,2
1054,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000488_224resized.png,2
1055,../Dataset/Data\lion-resize-224\lion-resize-224\00000264_224resized.png,3
1056,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000201_224resized.png,5
1057,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000232_224resized.png,0
1058,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000161_224resized.png,0
1059,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000318_224resized.png,0
1060,../Dataset/Data\lion-resize-224\lion-resize-224\00000241_224resized.png,3
1061,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000081_224resized.png,2
1062,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000101_224resized.png,0
1063,../Dataset/Data\fox-resize-224\fox-resize-224\00000396_224resized.png,1
1064,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000377_224resized.png,5
1065,../Dataset/Data\fox-resize-224\fox-resize-224\00000296_224resized.png,1
1066,../Dataset/Data\fox-resize-224\fox-resize-224\00000084_224resized.png,1
1067,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000451_224resized.png,2
1068,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000152_224resized.png,5
1069,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000105_224resized.png,5
1070,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000402_224resized.png,0
1071,../Dataset/Data\lion-resize-224\lion-resize-224\00000458_224resized.png,3
1072,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000501_224resized.png,0
1073,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000456_224resized.png,2
1074,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000388_224resized.png,4
1075,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000166_224resized.png,4
1076,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000012_224resized.png,5
1077,../Dataset/Data\fox-resize-224\fox-resize-224\00000376_224resized.png,1
1078,../Dataset/Data\fox-resize-224\fox-resize-224\00000016_224resized.png,1
1079,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000330_224resized.png,0
1080,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000311_224resized.png,2
1081,../Dataset/Data\fox-resize-224\fox-resize-224\00000156_224resized.png,1
1082,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000189_224resized.png,5
1083,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000278_224resized.png,5
1084,../Dataset/Data\fox-resize-224\fox-resize-224\00000242_224resized.png,1
1085,../Dataset/Data\fox-resize-224\fox-resize-224\00000165_224resized.png,1
1086,../Dataset/Data\lion-resize-224\lion-resize-224\00000278_224resized.png,3
1087,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000216_224resized.png,2
1088,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000442_224resized.png,4
1089,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000169_224resized.png,0
1090,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000391_224resized.png,0
1091,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000210_224resized.png,0
1092,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000056_224resized.png,2
1093,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000259_224resized.png,5
1094,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000183_224resized.png,0
1095,../Dataset/Data\fox-resize-224\fox-resize-224\00000073_224resized.png,1
1096,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000118_224resized.png,4
1097,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000253_224resized.png,5
1098,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000111_224resized.png,2
1099,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000250_224resized.png,2
1100,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000397_224resized.png,4
1101,../Dataset/Data\lion-resize-224\lion-resize-224\00000360_224resized.png,3
1102,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000386_224resized.png,0
1103,../Dataset/Data\lion-resize-224\lion-resize-224\00000002_224resized.png,3
1104,../Dataset/Data\lion-resize-224\lion-resize-224\00000091_224resized.png,3
1105,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000384_224resized.png,0
1106,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000409_224resized.png,5
1107,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000218_224resized.png,5
1108,../Dataset/Data\fox-resize-224\fox-resize-224\00000158_224resized.png,1
1109,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000084_224resized.png,4
1110,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000059_224resized.png,2
1111,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000010_224resized.png,0
1112,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000226_224resized.png,0
1113,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000411_224resized.png,4
1114,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000074_224resized.png,5
1115,../Dataset/Data\lion-resize-224\lion-resize-224\00000425_224resized.png,3
1116,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000304_224resized.png,5
1117,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000487_224resized.png,2
1118,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000070_224resized.png,2
1119,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000139_224resized.png,2
1120,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000248_224resized.png,5
1121,../Dataset/Data\lion-resize-224\lion-resize-224\00000011_224resized.png,3
1122,../Dataset/Data\lion-resize-224\lion-resize-224\00000227_224resized.png,3
1123,../Dataset/Data\fox-resize-224\fox-resize-224\00000221_224resized.png,1
1124,../Dataset/Data\fox-resize-224\fox-resize-224\00000179_224resized.png,1
1125,../Dataset/Data\fox-resize-224\fox-resize-224\00000213_224resized.png,1
1126,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000211_224resized.png,5
1127,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000244_224resized.png,2
1128,../Dataset/Data\fox-resize-224\fox-resize-224\00000203_224resized.png,1
1129,../Dataset/Data\fox-resize-224\fox-resize-224\00000098_224resized.png,1
1130,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000137_224resized.png,0
1131,../Dataset/Data\fox-resize-224\fox-resize-224\00000278_224resized.png,1
1132,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000468_224resized.png,0
1133,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000232_224resized.png,4
1134,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000402_224resized.png,2
1135,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000519_224resized.png,5
1136,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000102_224resized.png,0
1137,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000044_224resized.png,2
1138,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000244_224resized.png,4
1139,../Dataset/Data\lion-resize-224\lion-resize-224\00000005_224resized.png,3
1140,../Dataset/Data\lion-resize-224\lion-resize-224\00000338_224resized.png,3
1141,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000350_224resized.png,4
1142,../Dataset/Data\fox-resize-224\fox-resize-224\00000465_224resized.png,1
1143,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000020_224resized.png,0
1144,../Dataset/Data\lion-resize-224\lion-resize-224\00000326_224resized.png,3
1145,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000494_224resized.png,4
1146,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000044_224resized.png,0
1147,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000271_224resized.png,0
1148,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000129_224resized.png,4
1149,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000581_224resized.png,2
1150,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000040_224resized.png,0
1151,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000309_224resized.png,0
1152,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000184_224resized.png,2
1153,../Dataset/Data\lion-resize-224\lion-resize-224\00000024_224resized.png,3
1154,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000538_224resized.png,5
1155,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000240_224resized.png,2
1156,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000147_224resized.png,4
1157,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000295_224resized.png,2
1158,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000089_224resized.png,2
1159,../Dataset/Data\lion-resize-224\lion-resize-224\00000127_224resized.png,3
1160,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000439_224resized.png,4
1161,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000168_224resized.png,4
1162,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000088_224resized.png,2
1163,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000098_224resized.png,5
1164,../Dataset/Data\lion-resize-224\lion-resize-224\00000334_224resized.png,3
1165,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000156_224resized.png,4
1166,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000005_224resized.png,5
1167,../Dataset/Data\lion-resize-224\lion-resize-224\00000354_224resized.png,3
1168,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000304_224resized.png,2
1169,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000297_224resized.png,4
1170,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000010_224resized.png,4
1171,../Dataset/Data\lion-resize-224\lion-resize-224\00000020_224resized.png,3
1172,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000252_224resized.png,2
1173,../Dataset/Data\fox-resize-224\fox-resize-224\00000351_224resized.png,1
1174,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000390_224resized.png,5
1175,../Dataset/Data\fox-resize-224\fox-resize-224\00000065_224resized.png,1
1176,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000086_224resized.png,2
1177,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000056_224resized.png,0
1178,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000446_224resized.png,4
1179,../Dataset/Data\fox-resize-224\fox-resize-224\00000029_224resized.png,1
1180,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000319_224resized.png,2
1181,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000215_224resized.png,5
1182,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000015_224resized.png,2
1183,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000070_224resized.png,5
1184,../Dataset/Data\fox-resize-224\fox-resize-224\00000272_224resized.png,1
1185,../Dataset/Data\lion-resize-224\lion-resize-224\00000563_224resized.png,3
1186,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000440_224resized.png,0
1187,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000207_224resized.png,2
1188,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000083_224resized.png,0
1189,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000348_224resized.png,2
1190,../Dataset/Data\fox-resize-224\fox-resize-224\00000081_224resized.png,1
1191,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000480_224resized.png,4
1192,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000421_224resized.png,0
1193,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000018_224resized.png,4
1194,../Dataset/Data\fox-resize-224\fox-resize-224\00000030_224resized.png,1
1195,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000105_224resized.png,2
1196,../Dataset/Data\lion-resize-224\lion-resize-224\00000168_224resized.png,3
1197,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000184_224resized.png,4
1198,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000500_224resized.png,4
1199,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000355_224resized.png,0
1200,../Dataset/Data\fox-resize-224\fox-resize-224\00000327_224resized.png,1
1201,../Dataset/Data\lion-resize-224\lion-resize-224\00000015_224resized.png,3
1202,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000509_224resized.png,2
1203,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000174_224resized.png,4
1204,../Dataset/Data\lion-resize-224\lion-resize-224\00000406_224resized.png,3
1205,../Dataset/Data\fox-resize-224\fox-resize-224\00000209_224resized.png,1
1206,../Dataset/Data\fox-resize-224\fox-resize-224\00000356_224resized.png,1
1207,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000281_224resized.png,4
1208,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000194_224resized.png,5
1209,../Dataset/Data\fox-resize-224\fox-resize-224\00000132_224resized.png,1
1210,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000344_224resized.png,4
1211,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000113_224resized.png,5
1212,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000041_224resized.png,2
1213,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000230_224resized.png,0
1214,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000170_224resized.png,2
1215,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000339_224resized.png,4
1216,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000106_224resized.png,2
1217,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000337_224resized.png,2
1218,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000418_224resized.png,0
1219,../Dataset/Data\lion-resize-224\lion-resize-224\00000131_224resized.png,3
1220,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000039_224resized.png,2
1221,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000023_224resized.png,4
1222,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000214_224resized.png,0
1223,../Dataset/Data\lion-resize-224\lion-resize-224\00000106_224resized.png,3
1224,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000474_224resized.png,5
1225,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000091_224resized.png,4
1226,../Dataset/Data\lion-resize-224\lion-resize-224\00000070_224resized.png,3
1227,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000246_224resized.png,0
1228,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000114_224resized.png,2
1229,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000049_224resized.png,0
1230,../Dataset/Data\wolf-resize-224\wolf-resize-224\00000183_224resized.png,5
1231,../Dataset/Data\lion-resize-224\lion-resize-224\00000014_224resized.png,3
1232,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000318_224resized.png,2
1233,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000283_224resized.png,4
1234,../Dataset/Data\fox-resize-224\fox-resize-224\00000294_224resized.png,1
1235,../Dataset/Data\lion-resize-224\lion-resize-224\00000045_224resized.png,3
1236,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000001_224resized.png,0
1237,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000541_224resized.png,0
1238,../Dataset/Data\hyena-resize-224\hyena-resize-224\00000419_224resized.png,2
1239,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000241_224resized.png,4
1240,../Dataset/Data\lion-resize-224\lion-resize-224\00000400_224resized.png,3
1241,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000341_224resized.png,4
1242,../Dataset/Data\tiger-resize-224\tiger-resize-224\00000438_224resized.png,4
1243,../Dataset/Data\lion-resize-224\lion-resize-224\00000453_224resized.png,3
1244,../Dataset/Data\lion-resize-224\lion-resize-224\00000203_224resized.png,3
1245,../Dataset/Data\cheetah-resize-224\cheetah-resize-224\00000031_224resized.png,0
